token_id,frequency_rank
7487,16019
33632,16020
30318,16021
20839,16022
66798,16023
1936,16024
99246,16025
27655,16026
26498,16027
56501,16028
38501,16029
11840,16030
16823,16031
2676,16032
6074,16033
3556,16034
16387,16035
15575,16036
13610,16037
75842,16038
95471,16039
7143,16040
41975,16041
2337,16042
12459,16043
205,16044
91855,16045
29544,16046
52676,16047
6409,16048
22873,16049
47767,16050
11660,16051
9857,16052
21335,16053
6513,16054
9431,16055
3145,16056
26870,16057
32418,16058
78091,16059
18883,16060
22519,16061
37018,16062
52031,16063
28831,16064
12487,16065
14560,16066
17066,16067
11345,16068
2402,16069
98188,16070
15553,16071
12928,16072
98633,16073
43698,16074
53050,16075
78980,16076
16652,16077
8482,16078
12866,16079
56069,16080
44084,16081
11411,16082
18428,16083
60861,16084
45796,16085
14259,16086
8853,16087
7638,16088
88591,16089
8460,16090
98243,16091
14787,16092
16132,16093
34057,16094
36692,16095
10314,16096
45972,16097
56998,16098
62698,16099
36223,16100
38246,16101
18311,16102
5265,16103
1946,16104
13597,16105
85388,16106
15769,16107
27625,16108
21423,16109
21947,16110
47391,16111
13220,16112
2882,16113
24890,16114
10836,16115
15107,16116
26154,16117
4255,16118
18547,16119
31539,16120
80073,16121
34536,16122
12700,16123
47277,16124
78171,16125
60094,16126
9107,16127
21686,16128
29940,16129
14771,16130
42907,16131
10993,16132
27728,16133
54409,16134
16692,16135
12534,16136
47197,16137
20841,16138
11364,16139
1786,16140
37930,16141
24569,16142
10574,16143
56587,16144
2359,16145
30788,16146
44790,16147
47484,16148
15187,16149
6429,16150
9766,16151
19499,16152
5510,16153
98577,16154
19418,16155
15691,16156
1235,16157
14382,16158
27210,16159
9575,16160
32131,16161
80152,16162
91850,16163
16264,16164
23362,16165
20697,16166
7451,16167
6221,16168
55890,16169
21934,16170
31724,16171
87477,16172
9359,16173
18599,16174
33888,16175
15853,16176
15922,16177
88310,16178
43078,16179
7971,16180
1982,16181
11011,16182
15964,16183
31453,16184
8297,16185
9178,16186
46062,16187
31349,16188
19106,16189
23421,16190
51290,16191
12443,16192
9425,16193
95497,16194
789,16195
16363,16196
31705,16197
24986,16198
13146,16199
43237,16200
74168,16201
2066,16202
38838,16203
38136,16204
23111,16205
8920,16206
7472,16207
57429,16208
94395,16209
13651,16210
22517,16211
3002,16212
7502,16213
41070,16214
27592,16215
75677,16216
31629,16217
14685,16218
6081,16219
13714,16220
35876,16221
41757,16222
11656,16223
33483,16224
27404,16225
38275,16226
15301,16227
16147,16228
29748,16229
4601,16230
8154,16231
29396,16232
65117,16233
23692,16234
3693,16235
17908,16236
4434,16237
12845,16238
33975,16239
65735,16240
45586,16241
12694,16242
7732,16243
6363,16244
22622,16245
16757,16246
14895,16247
35376,16248
14593,16249
48945,16250
64461,16251
6547,16252
2635,16253
14026,16254
55742,16255
15171,16256
43441,16257
8495,16258
858,16259
10338,16260
36052,16261
76509,16262
49513,16263
7893,16264
24450,16265
20712,16266
37966,16267
4547,16268
31059,16269
18499,16270
45422,16271
11766,16272
21896,16273
29474,16274
37979,16275
28403,16276
74011,16277
16840,16278
17559,16279
7574,16280
25780,16281
69694,16282
7536,16283
22249,16284
14354,16285
29468,16286
15490,16287
39860,16288
21031,16289
25022,16290
66561,16291
8000,16292
49927,16293
81994,16294
4133,16295
5998,16296
8922,16297
8018,16298
4797,16299
19044,16300
11678,16301
23673,16302
7380,16303
7323,16304
23153,16305
9821,16306
7885,16307
15431,16308
4473,16309
61521,16310
8126,16311
9788,16312
29032,16313
12913,16314
8021,16315
45322,16316
61164,16317
2825,16318
3481,16319
7943,16320
23355,16321
3317,16322
8769,16323
9196,16324
12582,16325
31050,16326
25213,16327
11682,16328
24629,16329
91056,16330
3581,16331
17581,16332
59914,16333
6994,16334
27394,16335
61494,16336
5880,16337
23933,16338
38627,16339
15852,16340
4891,16341
76609,16342
29108,16343
24746,16344
23941,16345
69610,16346
18767,16347
69243,16348
12086,16349
3323,16350
44351,16351
9718,16352
23536,16353
20587,16354
3265,16355
10453,16356
19699,16357
13777,16358
16502,16359
2606,16360
64105,16361
52518,16362
7658,16363
4565,16364
14549,16365
5035,16366
10517,16367
24535,16368
15289,16369
47847,16370
14588,16371
4293,16372
36515,16373
14903,16374
15236,16375
22462,16376
34824,16377
11230,16378
93929,16379
14333,16380
4129,16381
28573,16382
1467,16383
13187,16384
18069,16385
5815,16386
6080,16387
4023,16388
36630,16389
14482,16390
24131,16391
1769,16392
86298,16393
12976,16394
4935,16395
65459,16396
23537,16397
38682,16398
7203,16399
27899,16400
16358,16401
10707,16402
9113,16403
9061,16404
9693,16405
38222,16406
55284,16407
13477,16408
7325,16409
11468,16410
3775,16411
12347,16412
69594,16413
51992,16414
33511,16415
53732,16416
26921,16417
13333,16418
81493,16419
45325,16420
14747,16421
10755,16422
14939,16423
32710,16424
54176,16425
20106,16426
2601,16427
7064,16428
41312,16429
8596,16430
14865,16431
80356,16432
11601,16433
8176,16434
69067,16435
14703,16436
98287,16437
27631,16438
7008,16439
13016,16440
12499,16441
18305,16442
97990,16443
52962,16444
9012,16445
4230,16446
90215,16447
58378,16448
38133,16449
8706,16450
90745,16451
11290,16452
57641,16453
14254,16454
11277,16455
18594,16456
32252,16457
13266,16458
18852,16459
78436,16460
27865,16461
13930,16462
53691,16463
15746,16464
27937,16465
64121,16466
32160,16467
38185,16468
11667,16469
89964,16470
9872,16471
6764,16472
24156,16473
34193,16474
20922,16475
12855,16476
3784,16477
26028,16478
8120,16479
57633,16480
11311,16481
6798,16482
6714,16483
17295,16484
38519,16485
51466,16486
14151,16487
20481,16488
19846,16489
15271,16490
68467,16491
3420,16492
14580,16493
81101,16494
34419,16495
23809,16496
30467,16497
33920,16498
4535,16499
21730,16500
54433,16501
17833,16502
13020,16503
5095,16504
25279,16505
20779,16506
58009,16507
34965,16508
15264,16509
44811,16510
70988,16511
14372,16512
10010,16513
61761,16514
30884,16515
8090,16516
7748,16517
19114,16518
22164,16519
5795,16520
90802,16521
52072,16522
59399,16523
15148,16524
8683,16525
19576,16526
9835,16527
46817,16528
91951,16529
46239,16530
16183,16531
12755,16532
4872,16533
15437,16534
60240,16535
29273,16536
18434,16537
19701,16538
8553,16539
24409,16540
41708,16541
52357,16542
29066,16543
55982,16544
88276,16545
13699,16546
18321,16547
26735,16548
5966,16549
22111,16550
48451,16551
20852,16552
15140,16553
5837,16554
29859,16555
82001,16556
24695,16557
10736,16558
6669,16559
4843,16560
70946,16561
33050,16562
11968,16563
34344,16564
18512,16565
45363,16566
39202,16567
9140,16568
13534,16569
21756,16570
5491,16571
35609,16572
25233,16573
25974,16574
9476,16575
82402,16576
68199,16577
84535,16578
40424,16579
70924,16580
98054,16581
12445,16582
25034,16583
19907,16584
11955,16585
15457,16586
13071,16587
28003,16588
45921,16589
3526,16590
66407,16591
49464,16592
14733,16593
19041,16594
17614,16595
66300,16596
3982,16597
24674,16598
13066,16599
17090,16600
5063,16601
33940,16602
76149,16603
11043,16604
51223,16605
14215,16606
18049,16607
65089,16608
206,16609
12827,16610
3369,16611
10438,16612
4720,16613
18273,16614
96451,16615
30588,16616
41091,16617
7707,16618
8947,16619
15375,16620
17332,16621
28189,16622
7662,16623
7683,16624
14603,16625
71233,16626
13270,16627
13205,16628
40916,16629
53591,16630
19870,16631
3736,16632
21830,16633
61677,16634
17358,16635
8044,16636
19753,16637
25282,16638
5514,16639
5850,16640
66883,16641
62471,16642
35881,16643
10320,16644
37208,16645
8058,16646
8639,16647
52462,16648
8186,16649
20670,16650
72907,16651
23401,16652
10633,16653
63776,16654
21090,16655
15603,16656
10279,16657
19116,16658
89986,16659
56711,16660
13272,16661
32145,16662
10481,16663
48018,16664
11654,16665
8754,16666
17257,16667
37252,16668
33243,16669
10975,16670
53161,16671
69260,16672
70694,16673
79085,16674
16262,16675
3138,16676
2105,16677
25984,16678
4824,16679
4888,16680
89108,16681
18445,16682
2130,16683
41460,16684
10374,16685
6919,16686
33445,16687
16097,16688
86422,16689
70262,16690
30505,16691
25960,16692
13414,16693
10088,16694
5094,16695
15497,16696
20375,16697
78086,16698
13242,16699
13305,16700
40543,16701
16657,16702
98038,16703
98420,16704
36259,16705
50473,16706
2044,16707
88621,16708
14370,16709
9656,16710
9894,16711
9801,16712
99161,16713
16727,16714
93413,16715
9337,16716
98902,16717
8045,16718
15121,16719
52157,16720
27110,16721
13627,16722
9988,16723
6345,16724
36748,16725
29706,16726
3208,16727
3690,16728
9436,16729
11803,16730
24630,16731
14951,16732
952,16733
17830,16734
13165,16735
25954,16736
75733,16737
13381,16738
38788,16739
14316,16740
7217,16741
35213,16742
28948,16743
11807,16744
3482,16745
10934,16746
22532,16747
1012,16748
22405,16749
19664,16750
8413,16751
27448,16752
6581,16753
5890,16754
11161,16755
9264,16756
25750,16757
88525,16758
27907,16759
16057,16760
5861,16761
14683,16762
7984,16763
36890,16764
50262,16765
87553,16766
27335,16767
39543,16768
63362,16769
48424,16770
18007,16771
75493,16772
34183,16773
94160,16774
12205,16775
21127,16776
7357,16777
18340,16778
14446,16779
12360,16780
4292,16781
10716,16782
79407,16783
14697,16784
2050,16785
29869,16786
29912,16787
47761,16788
52161,16789
25031,16790
22630,16791
51599,16792
1718,16793
12025,16794
27368,16795
20854,16796
15613,16797
24563,16798
14307,16799
41765,16800
41652,16801
1930,16802
32150,16803
2079,16804
5673,16805
3087,16806
20523,16807
22702,16808
33926,16809
12933,16810
32703,16811
19903,16812
11887,16813
59548,16814
29438,16815
30200,16816
13054,16817
3322,16818
6398,16819
5288,16820
4895,16821
29652,16822
20708,16823
9411,16824
15008,16825
38786,16826
35907,16827
18829,16828
74304,16829
9538,16830
50103,16831
37430,16832
17966,16833
78587,16834
8234,16835
7549,16836
16317,16837
5441,16838
27840,16839
4412,16840
23463,16841
31342,16842
31303,16843
2757,16844
99141,16845
5072,16846
24886,16847
12817,16848
25775,16849
32158,16850
8961,16851
15637,16852
86605,16853
27115,16854
79173,16855
13605,16856
21178,16857
37072,16858
22363,16859
15851,16860
51848,16861
14509,16862
3561,16863
21420,16864
14892,16865
35203,16866
12959,16867
82214,16868
12037,16869
9999,16870
59717,16871
6607,16872
19091,16873
62172,16874
15169,16875
35366,16876
10172,16877
2914,16878
29752,16879
94785,16880
4696,16881
77361,16882
62277,16883
29562,16884
27856,16885
3555,16886
91166,16887
56884,16888
10960,16889
3542,16890
3380,16891
4252,16892
12969,16893
90762,16894
34149,16895
31445,16896
2126,16897
18778,16898
55624,16899
4231,16900
6720,16901
26347,16902
20545,16903
7988,16904
8784,16905
3040,16906
41562,16907
29832,16908
3384,16909
25540,16910
13336,16911
8992,16912
86157,16913
3602,16914
491,16915
9251,16916
8713,16917
5388,16918
27578,16919
14039,16920
5309,16921
31824,16922
11245,16923
82685,16924
7880,16925
16986,16926
9207,16927
40967,16928
25956,16929
13469,16930
44921,16931
4259,16932
25363,16933
23392,16934
22212,16935
23115,16936
5910,16937
2557,16938
34512,16939
10743,16940
8497,16941
46357,16942
29815,16943
50058,16944
13575,16945
16333,16946
30496,16947
8155,16948
8919,16949
3569,16950
4134,16951
22636,16952
30818,16953
17392,16954
28975,16955
82910,16956
22377,16957
14253,16958
7159,16959
93115,16960
34111,16961
15419,16962
18293,16963
3713,16964
39270,16965
6586,16966
18579,16967
4989,16968
42147,16969
11930,16970
12889,16971
42494,16972
74314,16973
20624,16974
4274,16975
9368,16976
10860,16977
10948,16978
7061,16979
9244,16980
16062,16981
17742,16982
19586,16983
37395,16984
8362,16985
37067,16986
3530,16987
19390,16988
59985,16989
18920,16990
8911,16991
32523,16992
10896,16993
26031,16994
11346,16995
48078,16996
77091,16997
8261,16998
20716,16999
23330,17000
11007,17001
4589,17002
71849,17003
6405,17004
38469,17005
45669,17006
20207,17007
75401,17008
44547,17009
63370,17010
24217,17011
11389,17012
33165,17013
4684,17014
31514,17015
13375,17016
1155,17017
9036,17018
93687,17019
32680,17020
37390,17021
69406,17022
8189,17023
29702,17024
6262,17025
11347,17026
22820,17027
56685,17028
25902,17029
3767,17030
42029,17031
10139,17032
83542,17033
6008,17034
5983,17035
786,17036
14262,17037
48765,17038
18532,17039
34261,17040
7408,17041
7274,17042
14598,17043
12379,17044
35454,17045
19841,17046
40938,17047
9391,17048
52427,17049
27039,17050
12531,17051
56270,17052
7154,17053
4506,17054
10084,17055
36232,17056
57367,17057
41880,17058
21280,17059
17610,17060
19171,17061
8846,17062
15124,17063
23090,17064
1960,17065
40249,17066
86654,17067
27835,17068
11213,17069
18516,17070
29738,17071
67795,17072
29831,17073
20359,17074
18956,17075
67513,17076
48476,17077
57399,17078
14890,17079
6360,17080
8275,17081
11117,17082
17879,17083
65946,17084
14075,17085
20616,17086
41297,17087
15721,17088
16396,17089
21042,17090
6641,17091
75648,17092
5340,17093
18121,17094
2981,17095
47010,17096
18335,17097
8711,17098
34490,17099
78223,17100
38450,17101
15957,17102
32990,17103
9974,17104
52768,17105
4784,17106
17855,17107
4122,17108
9366,17109
13524,17110
12309,17111
4035,17112
41113,17113
17427,17114
14438,17115
4675,17116
11530,17117
52603,17118
12741,17119
21503,17120
8684,17121
4296,17122
25548,17123
24568,17124
31307,17125
12185,17126
72107,17127
56808,17128
35414,17129
72412,17130
45889,17131
11540,17132
26860,17133
8247,17134
1127,17135
14967,17136
7295,17137
31398,17138
7423,17139
20282,17140
13422,17141
30528,17142
11090,17143
71908,17144
40800,17145
41852,17146
35549,17147
57398,17148
18729,17149
42825,17150
49647,17151
7132,17152
17247,17153
91255,17154
34786,17155
11710,17156
85767,17157
17915,17158
19167,17159
28832,17160
34101,17161
6433,17162
23837,17163
20671,17164
12456,17165
75294,17166
8807,17167
19641,17168
28902,17169
4952,17170
70292,17171
28671,17172
33413,17173
5698,17174
82863,17175
15036,17176
4162,17177
19674,17178
79292,17179
27549,17180
29247,17181
10888,17182
38599,17183
83099,17184
69723,17185
48467,17186
20461,17187
10473,17188
11443,17189
85428,17190
9095,17191
19886,17192
6298,17193
10441,17194
10380,17195
49720,17196
13791,17197
10614,17198
58372,17199
11391,17200
48858,17201
4414,17202
26099,17203
26259,17204
7059,17205
17283,17206
17791,17207
17089,17208
18965,17209
7690,17210
50287,17211
8049,17212
17469,17213
4593,17214
37120,17215
23685,17216
32931,17217
10988,17218
24137,17219
80104,17220
87818,17221
7986,17222
4407,17223
11064,17224
76057,17225
14725,17226
36351,17227
12019,17228
70277,17229
6023,17230
64951,17231
28330,17232
89001,17233
30740,17234
209,17235
11954,17236
12537,17237
12626,17238
61823,17239
3603,17240
19139,17241
20365,17242
20023,17243
5954,17244
22934,17245
16751,17246
58568,17247
65462,17248
3866,17249
8330,17250
64177,17251
4634,17252
12409,17253
47100,17254
36255,17255
10659,17256
5102,17257
8397,17258
15168,17259
12893,17260
15657,17261
93474,17262
29037,17263
50896,17264
99270,17265
46494,17266
83125,17267
6397,17268
26269,17269
31846,17270
18542,17271
33095,17272
6055,17273
5180,17274
16139,17275
16395,17276
56323,17277
18228,17278
10978,17279
55271,17280
27916,17281
29639,17282
10672,17283
13625,17284
26828,17285
21815,17286
825,17287
17166,17288
12408,17289
16227,17290
36167,17291
49428,17292
59937,17293
96587,17294
26942,17295
10058,17296
14435,17297
5074,17298
33421,17299
20297,17300
4196,17301
34856,17302
28800,17303
9535,17304
61194,17305
24459,17306
51851,17307
21161,17308
13018,17309
13181,17310
9660,17311
26628,17312
25501,17313
40955,17314
32719,17315
78925,17316
13068,17317
33018,17318
29931,17319
8345,17320
8423,17321
1417,17322
11814,17323
65917,17324
11909,17325
10640,17326
98501,17327
64356,17328
14339,17329
5543,17330
32405,17331
93836,17332
28938,17333
7735,17334
11112,17335
2299,17336
13213,17337
37202,17338
11543,17339
21592,17340
5849,17341
12138,17342
2780,17343
45048,17344
82418,17345
6649,17346
6871,17347
41602,17348
26379,17349
10129,17350
17631,17351
57689,17352
30337,17353
9737,17354
29040,17355
53007,17356
20185,17357
14222,17358
7104,17359
58195,17360
8879,17361
59159,17362
4926,17363
1656,17364
6728,17365
15992,17366
14994,17367
36539,17368
8883,17369
40272,17370
13021,17371
17664,17372
92824,17373
13937,17374
6308,17375
8276,17376
2219,17377
12200,17378
212,17379
84510,17380
28845,17381
19138,17382
38994,17383
46723,17384
2824,17385
61758,17386
26355,17387
50684,17388
54626,17389
19826,17390
6045,17391
17082,17392
21316,17393
12773,17394
55592,17395
19169,17396
23649,17397
97396,17398
25407,17399
64609,17400
14314,17401
12588,17402
29849,17403
50452,17404
3416,17405
23283,17406
22581,17407
90699,17408
12801,17409
19807,17410
24349,17411
44102,17412
82891,17413
28877,17414
53191,17415
32108,17416
38341,17417
20105,17418
9925,17419
6673,17420
20229,17421
21880,17422
14941,17423
7830,17424
13365,17425
17051,17426
17374,17427
28397,17428
7623,17429
12929,17430
31207,17431
23724,17432
8940,17433
27124,17434
53268,17435
4813,17436
7709,17437
22107,17438
3539,17439
7443,17440
31773,17441
27100,17442
71279,17443
10775,17444
33997,17445
20684,17446
18643,17447
44396,17448
36984,17449
77510,17450
9161,17451
23541,17452
18651,17453
41570,17454
14343,17455
16304,17456
14739,17457
50999,17458
34192,17459
8864,17460
10030,17461
4268,17462
23939,17463
45777,17464
22952,17465
19256,17466
59776,17467
46745,17468
45670,17469
2605,17470
13432,17471
8923,17472
9457,17473
63123,17474
27754,17475
16128,17476
13077,17477
77345,17478
12950,17479
5438,17480
16434,17481
18664,17482
24651,17483
13899,17484
30109,17485
11967,17486
15123,17487
14321,17488
3310,17489
14171,17490
26997,17491
11934,17492
11872,17493
23565,17494
39180,17495
50501,17496
15734,17497
8805,17498
13602,17499
73117,17500
12266,17501
19821,17502
12351,17503
18683,17504
10493,17505
34899,17506
23862,17507
7843,17508
77539,17509
43222,17510
53856,17511
75966,17512
25530,17513
84240,17514
96632,17515
50603,17516
27564,17517
84140,17518
43685,17519
96102,17520
46915,17521
14750,17522
28383,17523
61652,17524
32483,17525
43246,17526
19300,17527
9655,17528
30515,17529
57299,17530
42961,17531
15468,17532
5747,17533
51095,17534
9826,17535
31224,17536
7895,17537
26115,17538
211,17539
7890,17540
10230,17541
39511,17542
7862,17543
33394,17544
15870,17545
19471,17546
10024,17547
7401,17548
80142,17549
18980,17550
20349,17551
21165,17552
27083,17553
14861,17554
12607,17555
35998,17556
10022,17557
15660,17558
83193,17559
6966,17560
31230,17561
59305,17562
16127,17563
71024,17564
17422,17565
14264,17566
14945,17567
15233,17568
8913,17569
14466,17570
28857,17571
10549,17572
66288,17573
19327,17574
7376,17575
48045,17576
99714,17577
36517,17578
84389,17579
16849,17580
9838,17581
3543,17582
20447,17583
4192,17584
5168,17585
43111,17586
30180,17587
58804,17588
46680,17589
20802,17590
85765,17591
17028,17592
82384,17593
6825,17594
35196,17595
7011,17596
4630,17597
13185,17598
27366,17599
14516,17600
30437,17601
18463,17602
29413,17603
10645,17604
16365,17605
14958,17606
41578,17607
18763,17608
6341,17609
2584,17610
16625,17611
63894,17612
18151,17613
6241,17614
29784,17615
10013,17616
74701,17617
20085,17618
10845,17619
45647,17620
72067,17621
36643,17622
14969,17623
27258,17624
16851,17625
20638,17626
56001,17627
1330,17628
51450,17629
49800,17630
32887,17631
28487,17632
7725,17633
20100,17634
12285,17635
47738,17636
26006,17637
5579,17638
24915,17639
15223,17640
34002,17641
19314,17642
10862,17643
12176,17644
18314,17645
5146,17646
25017,17647
11240,17648
7003,17649
12090,17650
17951,17651
34318,17652
4570,17653
37229,17654
83696,17655
22019,17656
44618,17657
15643,17658
13257,17659
14582,17660
22797,17661
44894,17662
12051,17663
20372,17664
18728,17665
36690,17666
6654,17667
84259,17668
64545,17669
24031,17670
34758,17671
1760,17672
4682,17673
10537,17674
13281,17675
55745,17676
3017,17677
219,17678
4693,17679
8771,17680
11581,17681
95303,17682
35503,17683
83065,17684
58591,17685
27848,17686
7183,17687
12616,17688
16801,17689
50341,17690
15717,17691
85947,17692
32006,17693
208,17694
27573,17695
81665,17696
21455,17697
1190,17698
24470,17699
7415,17700
68225,17701
59112,17702
61822,17703
17829,17704
13112,17705
19320,17706
12178,17707
37714,17708
14916,17709
20659,17710
17797,17711
28827,17712
14060,17713
24911,17714
14682,17715
25224,17716
17728,17717
18702,17718
31606,17719
25519,17720
38891,17721
22737,17722
44463,17723
35329,17724
7464,17725
26332,17726
25807,17727
70014,17728
18094,17729
13759,17730
36822,17731
18926,17732
28192,17733
26015,17734
30885,17735
83235,17736
21908,17737
31966,17738
15667,17739
5504,17740
48735,17741
21946,17742
8364,17743
6230,17744
21583,17745
20789,17746
35891,17747
4246,17748
15910,17749
36731,17750
12589,17751
4000,17752
9199,17753
11145,17754
31644,17755
35940,17756
11045,17757
22627,17758
26092,17759
21784,17760
44899,17761
10177,17762
37380,17763
13767,17764
15762,17765
42790,17766
23914,17767
17189,17768
29375,17769
67157,17770
12682,17771
95312,17772
10082,17773
29189,17774
12000,17775
7762,17776
10712,17777
10475,17778
5349,17779
30813,17780
3849,17781
29555,17782
21918,17783
13743,17784
31218,17785
25913,17786
11922,17787
22253,17788
10917,17789
36876,17790
3376,17791
5193,17792
16136,17793
29141,17794
15109,17795
44301,17796
9502,17797
9326,17798
51913,17799
1992,17800
11452,17801
13558,17802
20330,17803
20132,17804
8502,17805
19089,17806
8242,17807
10594,17808
22813,17809
6545,17810
9665,17811
778,17812
6910,17813
71151,17814
43665,17815
19019,17816
53392,17817
17652,17818
87472,17819
8789,17820
30434,17821
18111,17822
8918,17823
11772,17824
2954,17825
207,17826
9685,17827
42819,17828
42658,17829
3441,17830
13443,17831
35952,17832
17137,17833
45063,17834
34839,17835
21083,17836
30700,17837
2661,17838
4664,17839
35288,17840
25907,17841
11874,17842
24901,17843
42553,17844
17294,17845
10001,17846
19925,17847
31518,17848
6559,17849
27771,17850
3294,17851
28532,17852
52764,17853
12987,17854
21160,17855
17553,17856
22415,17857
69144,17858
37220,17859
56623,17860
15933,17861
11737,17862
24014,17863
18803,17864
94487,17865
14804,17866
10981,17867
8728,17868
13256,17869
24238,17870
17348,17871
11398,17872
24967,17873
46847,17874
47555,17875
36744,17876
6019,17877
16447,17878
26673,17879
72158,17880
6517,17881
18361,17882
45712,17883
60499,17884
25155,17885
13596,17886
5841,17887
4631,17888
32885,17889
35197,17890
29505,17891
39723,17892
29030,17893
12965,17894
62765,17895
14816,17896
30237,17897
10020,17898
6936,17899
38314,17900
7788,17901
59091,17902
7046,17903
11928,17904
20236,17905
96042,17906
72670,17907
28914,17908
43468,17909
18678,17910
17220,17911
60850,17912
20000,17913
92945,17914
41669,17915
19937,17916
2263,17917
36106,17918
19180,17919
21773,17920
5465,17921
3464,17922
4154,17923
9357,17924
13369,17925
42954,17926
17517,17927
60180,17928
3937,17929
85019,17930
52513,17931
62184,17932
11406,17933
42105,17934
42357,17935
10180,17936
6508,17937
14975,17938
4612,17939
28445,17940
51590,17941
22575,17942
26021,17943
9311,17944
28598,17945
41759,17946
29292,17947
47062,17948
13288,17949
7320,17950
7685,17951
11142,17952
15432,17953
27685,17954
16915,17955
62525,17956
21630,17957
14242,17958
37772,17959
62799,17960
49779,17961
28919,17962
2741,17963
24196,17964
30133,17965
35149,17966
29969,17967
74715,17968
15055,17969
14442,17970
10120,17971
26586,17972
42272,17973
41870,17974
15167,17975
76029,17976
30942,17977
23515,17978
68188,17979
65566,17980
6495,17981
6595,17982
62406,17983
10122,17984
20303,17985
20735,17986
12385,17987
23754,17988
15937,17989
21154,17990
9288,17991
8538,17992
2810,17993
2336,17994
10032,17995
43153,17996
16008,17997
40634,17998
45101,17999
16964,18000
36460,18001
23334,18002
8619,18003
1081,18004
221,18005
22996,18006
92833,18007
80980,18008
6976,18009
25429,18010
11229,18011
14183,18012
10906,18013
36001,18014
10856,18015
11278,18016
58112,18017
58453,18018
5142,18019
7595,18020
7727,18021
19451,18022
25759,18023
1503,18024
3722,18025
40126,18026
48923,18027
37227,18028
14177,18029
13648,18030
7158,18031
3170,18032
7926,18033
28233,18034
12521,18035
21340,18036
24875,18037
27847,18038
22752,18039
56032,18040
73933,18041
64347,18042
18774,18043
17550,18044
10865,18045
77230,18046
17457,18047
31526,18048
5935,18049
95780,18050
67387,18051
9198,18052
17673,18053
35496,18054
18386,18055
86643,18056
85795,18057
42786,18058
61697,18059
14032,18060
41964,18061
15548,18062
21265,18063
23075,18064
24279,18065
100204,18066
41284,18067
3559,18068
8202,18069
10175,18070
26946,18071
72499,18072
24004,18073
40705,18074
42949,18075
20831,18076
19199,18077
11233,18078
21402,18079
31978,18080
50649,18081
39043,18082
77007,18083
13961,18084
9319,18085
93385,18086
92056,18087
64003,18088
39020,18089
26928,18090
17480,18091
98618,18092
66391,18093
8857,18094
34382,18095
19536,18096
11498,18097
22270,18098
15725,18099
93641,18100
18073,18101
4118,18102
82554,18103
39471,18104
37908,18105
15994,18106
11953,18107
13779,18108
14473,18109
29253,18110
9322,18111
28043,18112
44036,18113
41445,18114
26467,18115
15464,18116
67390,18117
13570,18118
6078,18119
36670,18120
16831,18121
25328,18122
17311,18123
35957,18124
10131,18125
18223,18126
15724,18127
78537,18128
11904,18129
14930,18130
6229,18131
23915,18132
48422,18133
65058,18134
27674,18135
7084,18136
53637,18137
56944,18138
46135,18139
58735,18140
26623,18141
4157,18142
94537,18143
81658,18144
83817,18145
10115,18146
13601,18147
35678,18148
65044,18149
5570,18150
27929,18151
10759,18152
12358,18153
28900,18154
34045,18155
51185,18156
19736,18157
3327,18158
16501,18159
18515,18160
8576,18161
8455,18162
28963,18163
56861,18164
43787,18165
17681,18166
11006,18167
12091,18168
73444,18169
10171,18170
47985,18171
64796,18172
25946,18173
10619,18174
14744,18175
10954,18176
5967,18177
43669,18178
77793,18179
13332,18180
20720,18181
12999,18182
43568,18183
12332,18184
16043,18185
5197,18186
12683,18187
48792,18188
12922,18189
67525,18190
15039,18191
44486,18192
20314,18193
9993,18194
32255,18195
4939,18196
4332,18197
11519,18198
19255,18199
66780,18200
22538,18201
30977,18202
27020,18203
85703,18204
10995,18205
18483,18206
55335,18207
30501,18208
51725,18209
30585,18210
38647,18211
55915,18212
16939,18213
90198,18214
76909,18215
87272,18216
8137,18217
5759,18218
13716,18219
8566,18220
85722,18221
13002,18222
15748,18223
26073,18224
10169,18225
28728,18226
33749,18227
33844,18228
30081,18229
58232,18230
22226,18231
5581,18232
35047,18233
18423,18234
16326,18235
26301,18236
51346,18237
30912,18238
27584,18239
32681,18240
30597,18241
6016,18242
24937,18243
51710,18244
9471,18245
26457,18246
57326,18247
78659,18248
56051,18249
10455,18250
35544,18251
29252,18252
6218,18253
12271,18254
29439,18255
16044,18256
83612,18257
8332,18258
9521,18259
33406,18260
8103,18261
8735,18262
40852,18263
43402,18264
39825,18265
34179,18266
4889,18267
47522,18268
98513,18269
29862,18270
44461,18271
9383,18272
7137,18273
35266,18274
18550,18275
48099,18276
37223,18277
25640,18278
17216,18279
21625,18280
16934,18281
2251,18282
12003,18283
62517,18284
24447,18285
23317,18286
89884,18287
8912,18288
36660,18289
11591,18290
9497,18291
82271,18292
12557,18293
21134,18294
12599,18295
27121,18296
23285,18297
3015,18298
10097,18299
64984,18300
12224,18301
22997,18302
71414,18303
45808,18304
23322,18305
21370,18306
24895,18307
61353,18308
39057,18309
36765,18310
12212,18311
62908,18312
22237,18313
23827,18314
15023,18315
10090,18316
36065,18317
64032,18318
19016,18319
10208,18320
27264,18321
26617,18322
81979,18323
89127,18324
76077,18325
52491,18326
24045,18327
74446,18328
6838,18329
19866,18330
31739,18331
17205,18332
72930,18333
30575,18334
9699,18335
13479,18336
15690,18337
10149,18338
74759,18339
29924,18340
23363,18341
43253,18342
24210,18343
31871,18344
30103,18345
10764,18346
29880,18347
1223,18348
22170,18349
2084,18350
20301,18351
6024,18352
